DATE,DPT,WBT,DBT,Normal_Temp
2018-04-24,23.3375,25.55,30.425,33.0
2018-04-25,22.675,24.875,29.625,33.0
2018-04-26,23.3125,25.075,28.975,33.0
2018-04-27,23.4375,25.15,29.0125,33.0
2018-04-28,23.8875,25.575,29.325,33.0
2018-04-29,24.385714285714283,26.228571428571428,30.514285714285712,33.0
2018-04-30,24.075,25.85,29.975,33.0
2018-05-01,23.925,25.775,30.025000000000002,33.3
2018-05-02,24.02857142857143,25.914285714285715,30.25714285714286,33.3
2018-05-03,24.3875,26.175,30.4,33.3
2018-05-04,24.55,26.325,30.5,33.3
2018-05-05,24.2875,26.2,30.575,33.3
2018-05-06,25.0625,26.675,30.55,33.3
2018-05-07,23.7375,25.95,30.925,33.3
2018-05-08,23.925,25.95,30.55,33.3
2018-05-09,24.6375,26.45,30.725,33.3
2018-05-10,25.425,27.05,31.0,33.3
2018-05-11,24.7875,26.75,31.425,33.3
2018-05-12,23.95,26.15,31.225,33.3
2018-05-13,25.0,26.62857142857143,30.514285714285712,33.3
2018-05-14,24.675,26.625,31.225,33.3
2018-05-15,24.6625,26.525,30.95,33.3
2018-05-16,25.0875,26.775,30.85,33.3
2018-05-17,26.075,27.65,31.65,33.3
2018-05-18,25.65,27.425,31.8,33.3
2018-05-19,25.575,27.3,31.55,33.3
2018-05-20,25.071428571428573,27.02857142857143,31.8,33.3
2018-05-21,24.6875,26.75,31.625,33.3
2018-05-22,24.9125,26.75,31.175,33.3
2018-05-23,25.075,26.8,30.925,33.3
2018-05-24,24.7625,26.825,31.75,33.3
2018-05-25,24.7875,26.65,31.1,33.3
2018-05-26,25.675,27.325,31.424999999999997,33.3
2018-05-27,26.5,27.95,31.675,33.3
2018-05-28,25.7875,27.4,31.425,33.3
2018-05-29,25.6,27.375,31.8,33.3
2018-05-30,25.542857142857144,27.314285714285713,31.685714285714283,33.3
2018-05-31,25.3,27.325,32.275,33.3
2018-06-01,25.85,27.725,32.3375,32.0
2018-06-02,25.475,27.125,31.25,32.0
2018-06-03,24.962500000000002,26.5,30.2,32.0
2018-06-04,24.9625,26.425,30.025,32.0
2018-06-05,24.425,25.925,29.4,32.0
2018-06-06,26.24285714285714,27.8,31.771428571428572,32.0
2018-06-07,26.425,27.0,28.45,32.0
2018-06-08,26.5,27.675,30.7,32.0
2018-06-09,26.1125,26.5,27.45,32.0
2018-06-10,26.87142857142857,28.02857142857143,31.0,32.0
2018-06-11,26.75,28.05,31.45,32.0
2018-06-12,26.0375,27.525,31.25,32.0
2018-06-13,25.725,27.35,31.425,32.0
2018-06-14,25.428571428571427,26.97142857142857,30.771428571428572,32.0
2018-06-15,24.5875,26.5,30.974999999999998,32.0
2018-06-16,24.95,25.724999999999998,27.55,32.0
2018-06-17,25.2125,25.775,27.075,32.0
2018-06-18,24.9875,25.85,27.9,32.0
2018-06-19,25.5125,26.575,29.25,32.0
2018-06-20,25.8625,27.1,30.175,32.0
2018-06-21,25.4875,26.95,30.5,32.0
2018-06-22,25.875,27.225,30.724999999999998,32.0
2018-06-23,24.3,24.885714285714283,26.142857142857142,32.0
2018-06-24,24.625,25.025,25.925,32.0
2018-06-25,25.32857142857143,25.97142857142857,27.485714285714288,32.0
2018-06-26,25.125,26.3,29.075,32.0
2018-06-27,25.45,26.825,30.175,32.0
2018-06-28,25.0875,25.65,27.025,32.0
2018-06-29,25.5625,26.2,27.7,32.0
2018-06-30,24.6125,25.75,28.400000000000002,32.0
2018-07-01,24.025,25.6,29.175,29.9
2018-07-02,24.85,25.575,27.45,29.9
2018-07-03,24.65,25.025,25.825,29.9
2018-07-04,24.849999999999998,25.725,27.775,29.9
2018-07-05,26.075,26.825,28.7,29.9
2018-07-06,25.9875,26.8,28.8,29.9
2018-07-07,25.575,26.2,27.45,29.9
2018-07-08,24.7875,25.099999999999998,25.8,29.9
2018-07-09,24.337500000000002,24.6,25.125,29.9
2018-07-10,24.9,25.225,25.975,29.9
2018-07-11,25.775,26.55,28.475,29.9
2018-07-12,25.1375,26.225,28.825,29.9
2018-07-13,25.3375,26.225,28.325,29.9
2018-07-14,25.6125,26.325,28.025,29.9
2018-07-15,25.1625,25.725,27.05,29.9
2018-07-16,25.325,26.0,27.5,29.9
2018-07-17,25.0125,25.825,27.725,29.9
2018-07-18,24.6125,25.85,28.225,29.9
2018-07-19,25.0875,26.05,28.525,29.9
2018-07-20,24.857142857142858,25.8,27.97142857142857,29.9
2018-07-21,24.8625,25.7,27.675,29.9
2018-07-22,25.075,25.875,27.75,29.9
2018-07-23,24.837500000000002,25.65,27.862499999999997,29.9
2018-07-24,24.9875,25.925,28.15,29.9
2018-07-25,24.5375,25.75,28.575,29.9
2018-07-26,24.5,25.575,28.175,29.9
2018-07-27,24.7,25.7,27.975,29.9
2018-07-28,24.975,26.1,28.75,29.9
2018-07-29,25.0875,26.125,28.8,29.9
2018-07-30,24.5,25.85,29.025,29.9
2018-07-31,24.3375,25.75,29.05,29.9
2018-08-01,24.8625,26.05,28.825,29.5
2018-08-02,24.6625,25.925,28.775,29.5
2018-08-03,24.9875,25.975,28.3,29.5
2018-08-04,24.4875,25.424999999999997,27.55,29.5
2018-08-05,24.175,25.5,28.5,29.5
2018-08-06,24.05,25.175,27.675,29.5
2018-08-07,24.25,25.525,28.45,29.5
2018-08-08,24.4125,25.625,28.425,29.5
2018-08-09,24.457142857142856,25.485714285714288,27.8,29.5
2018-08-10,24.7625,25.725,28.025,29.5
2018-08-11,24.7875,25.7,27.8,29.5
2018-08-12,24.325,25.15,27.075,29.5
2018-08-13,24.3125,25.25,27.125,29.5
2018-08-14,24.65,25.775,28.35,29.5
2018-08-15,24.5,25.425,27.55,29.5
2018-08-16,24.625,25.4,27.15,29.5
2018-08-17,24.275,25.2,27.349999999999998,29.5
2018-08-18,24.4125,25.25,27.175,29.5
2018-08-19,24.314285714285713,25.37142857142857,27.8,29.5
2018-08-20,24.150000000000002,24.933333333333334,26.7,29.5
2018-08-21,24.2875,24.8875,26.7,29.5
2018-08-22,24.785714285714285,25.485714285714288,27.114285714285717,29.5
2018-08-23,24.4375,25.275,27.2,29.5
2018-08-24,24.25,25.35,27.575,29.5
2018-08-25,23.95,25.05,27.5,29.5
2018-08-26,24.2875,25.1,27.0,29.5
2018-08-27,24.2,25.175,27.05,29.5
2018-08-28,23.8125,24.725,26.75,29.5
2018-08-29,23.975,25.325,28.35,29.5
2018-08-30,24.1625,25.25,27.875,29.5
2018-08-31,23.6625,25.05,28.175,29.5
2018-09-01,24.1,25.35,28.175,30.2
2018-09-02,23.8,24.95,27.525,30.2
2018-09-03,23.7375,24.975,28.0,30.2
2018-09-04,23.5375,25.025,28.325,30.2
2018-09-05,23.2375,24.825,28.3,30.2
2018-09-06,22.8,24.45,28.075,30.2
2018-09-07,22.5,24.25,27.95,30.2
2018-09-08,22.4125,24.35,28.475,30.2
2018-09-09,22.7125,24.275,27.6,30.2
2018-09-10,22.7875,24.425,27.95,30.2
2018-09-11,22.8625,24.4,27.725,30.2
2018-09-12,22.9625,24.6,27.85,30.2
2018-09-13,22.875,24.525,28.0,30.2
2018-09-14,23.725,24.725,26.925,30.2
2018-09-15,24.05,25.25,28.025,30.2
2018-09-16,24.275,25.225,27.425,30.2
2018-09-17,23.214285714285715,24.457142857142856,27.142857142857142,30.2
2018-09-18,22.9375,24.599999999999998,28.225,30.2
2018-09-19,23.3,24.474999999999998,27.0,30.2
2018-09-20,24.4125,25.375,27.65,30.2
2018-09-21,24.85,25.95,28.55,30.2
2018-09-22,25.25,26.375,29.075,30.2
2018-09-23,24.5375,25.925,29.15,30.2
2018-09-24,24.6375,25.775,28.425,30.2
2018-09-25,23.414285714285715,25.02857142857143,28.514285714285712,30.2
2018-09-26,24.175,25.55,28.825,30.2
2018-09-27,24.375,25.825,29.125,30.2
2018-09-28,25.225,26.225,28.675,30.2
2018-09-29,24.975,26.125,28.875,30.2
2018-09-30,24.25,26.175,30.6,30.2
2018-10-01,23.5125,25.7,30.6,33.1
2018-10-02,23.2375,25.55,30.7,33.1
2018-10-03,24.0125,25.625,30.175,33.1
2018-10-04,23.225,25.275,29.825,33.1
2018-10-05,23.325,25.45,30.225,33.1
2018-10-06,22.275,25.075,31.025,33.1
2018-10-07,23.475,26.0,31.6,33.1
2018-10-08,25.1625,26.9,31.099999999999998,33.1
2018-10-09,25.7125,27.025,30.25,33.1
2018-10-10,25.325,26.675,29.925,33.1
2018-10-11,25.099999999999998,26.333333333333332,29.266666666666666,33.1
2018-10-12,25.15,26.7,30.375,33.1
2018-10-13,24.525,26.525,31.025,33.1
2018-10-14,22.5,24.9625,30.025,33.1
2018-10-15,21.75714285714286,24.17142857142857,29.142857142857142,33.1
2018-10-16,21.3,24.125,29.875,33.1
2018-10-17,23.2875,25.275,29.65,33.1
2018-10-18,23.6875,25.225,28.7,33.1
2018-10-19,23.6,25.05,28.35,33.1
2018-10-20,24.47142857142857,26.228571428571428,30.342857142857145,33.1
2018-10-21,25.5,26.75,29.3,33.1
2018-10-22,24.857142857142858,26.4,30.314285714285713,33.1
2018-10-23,18.2125,22.275,29.0,33.1
2018-10-24,16.2,21.0,28.675,33.1
2018-10-25,20.7375,23.5,28.925,33.1
2018-10-26,19.0375,22.9,30.05,33.1
2018-10-27,20.1875,23.25,29.075000000000003,33.1
2018-10-28,16.65,21.325,28.925,33.1
2018-10-29,14.0,20.1625,29.4375,33.1
2018-10-30,13.5625,19.95,29.075,33.1
2018-10-31,15.9,20.7,28.45,33.1
2018-11-01,19.0625,22.625,29.1,33.4
2018-11-02,18.6625,22.65,29.65,33.4
2018-11-03,21.9625,24.575,30.225,33.4
2018-11-04,23.0,25.425,30.8,33.4
2018-11-05,22.3125,24.875,30.225,33.4
2018-11-06,23.0125,25.25,30.225,33.4
2018-11-07,16.599999999999998,21.15,28.6625,33.4
2018-11-08,18.1875,21.675,27.95,33.4
2018-11-09,20.3,23.075,28.425,33.4
2018-11-10,19.4,22.55,28.450000000000003,33.4
2018-11-11,18.875,21.85,27.225,33.4
2018-11-12,18.1875,21.625,27.675,33.4
2018-11-13,19.875,22.15,26.5,33.4
2018-11-14,21.3,22.95,26.325,33.4
2018-11-15,19.8625,22.5,27.525000000000002,33.4
2018-11-16,17.185714285714287,20.657142857142855,26.542857142857144,33.4
2018-11-17,17.1375,20.775,26.85,33.4
2018-11-18,19.5625,22.25,27.2,33.4
2018-11-19,21.9375,23.975,28.15,33.4
2018-11-20,22.175,24.2,28.45,33.4
2018-11-21,20.849999999999998,23.53333333333333,28.8,33.4
2018-11-22,21.0125,23.75,29.225,33.4
2018-11-23,18.875,22.425,28.75,33.4
2018-11-24,18.5625,21.675,27.25,33.4
2018-11-25,18.9375,21.775,26.6,33.4
2018-11-26,18.8875,21.975,27.625,33.4
2018-11-27,16.2875,20.675,27.575,33.4
2018-11-28,16.85,20.8,27.075,33.4
2018-11-29,15.8125,20.2,27.025,33.4
2018-11-30,15.37142857142857,20.17142857142857,27.657142857142855,33.4
2018-12-01,15.8875,19.875,26.25,31.9
2018-12-02,16.0,19.675,25.55,31.9
2018-12-03,18.0625,20.925,25.925,31.9
2018-12-04,17.412499999999998,21.224999999999998,27.6,31.9
2018-12-05,18.5375,21.425,26.625,31.9
2018-12-06,16.2875,20.15,26.325,31.9
2018-12-07,16.575,20.075,25.875,31.9
2018-12-08,16.2125,19.7,25.375,31.9
2018-12-09,15.4125,18.975,24.45,31.9
2018-12-10,13.4875,17.975,24.025,31.9
2018-12-11,14.475,18.15,23.6,31.9
2018-12-12,17.7,20.25,24.625,31.9
2018-12-13,13.6125,18.15,24.45,31.9
2018-12-14,11.5625,18.0,26.6,31.9
2018-12-15,12.3875,18.55,27.075,31.9
2018-12-16,13.0625,18.575,26.4,31.9
2018-12-17,10.9125,16.925,24.475,31.9
2018-12-18,13.2375,18.025,24.775,31.9
2018-12-19,12.175,17.25,24.0,31.9
2018-12-20,12.928571428571429,17.228571428571428,23.114285714285717,31.9
2018-12-21,15.4,18.849999999999998,24.225,31.9
2018-12-22,16.14,19.740000000000002,25.44,31.9
2018-12-23,15.3125,19.1,25.0,31.9
2018-12-24,17.2375,20.3,25.55,31.9
2018-12-25,17.1375,20.05,25.025,31.9
2018-12-26,10.95,16.2,22.6,31.9
2018-12-27,7.1125,14.1,21.375,31.9
2018-12-28,6.8,14.95,23.65,31.9
2018-12-29,6.675,15.125,24.45,31.9
2018-12-30,8.2625,15.3,23.2,31.9
2018-12-31,9.225,15.85,23.575,31.9
2019-01-01,11.683333333333332,16.900000000000002,23.633333333333336,30.399999999999995
2019-01-02,13.3125,17.1,22.425,30.4
2019-01-03,13.6625,17.275,22.35,30.4
2019-01-04,13.6375,17.55,23.25,30.4
2019-01-05,13.4875,17.1125,22.349999999999998,30.4
2019-01-06,13.775,17.225,22.2,30.4
2019-01-07,11.2,16.425,22.875,30.4
2019-01-08,11.157142857142857,16.37142857142857,22.885714285714283,30.4
2019-01-09,13.175,16.675,21.55,30.4
2019-01-10,12.5875,16.725,22.225,30.4
2019-01-11,14.725,17.775,22.3,30.4
2019-01-12,14.75,17.575,21.7,30.4
2019-01-13,13.65,17.05,21.875,30.4
2019-01-14,14.1875,17.925,23.325,30.4
2019-01-15,14.2875,19.05,26.125,30.4
2019-01-16,15.1875,18.975,24.900000000000002,30.4
2019-01-17,15.225,18.85,24.45,30.4
2019-01-18,14.5125,18.325,24.025,30.4
2019-01-19,16.4125,19.45,24.3,30.4
2019-01-20,17.757142857142856,20.114285714285717,24.2,30.4
2019-01-21,16.9,19.525,23.675,30.4
2019-01-22,17.9625,20.05,23.6,30.4
2019-01-23,16.925,19.3,23.0,30.4
2019-01-24,13.6375,16.9,21.525,30.4
2019-01-25,9.142857142857142,15.057142857142859,21.885714285714283,30.4
2019-01-26,9.575,15.325,22.05,30.4
2019-01-27,11.525,16.8,23.65,30.4
2019-01-28,8.700000000000001,15.366666666666667,23.133333333333336,30.399999999999995
2019-01-29,8.5625,15.825,24.0,30.4
2019-01-30,9.671428571428573,16.114285714285714,23.942857142857143,30.4
2019-01-31,12.6,16.925,22.825,30.4
2019-02-01,14.0375,18.025,23.6,31.1
2019-02-02,14.8,17.85,22.425,31.1
2019-02-03,16.2375,19.25,24.075,31.1
2019-02-04,16.925,20.375,25.975,31.1
2019-02-05,18.842857142857145,21.342857142857145,25.771428571428572,31.1
2019-02-06,17.5125,20.025,24.075,31.1
2019-02-07,15.0,17.925,22.15,31.1
2019-02-08,9.5375,14.175,19.4,31.1
2019-02-09,7.442857142857142,12.885714285714286,22.82857142857143,31.1
2019-02-10,7.3625,14.425,22.099999999999998,31.1
2019-02-11,11.85,17.05,24.1,31.1
2019-02-12,13.65,18.7,26.1,31.1
2019-02-13,15.7,19.8,26.325,31.1
2019-02-14,16.15,19.9,25.4,31.1
2019-02-15,16.014285714285712,19.285714285714285,24.37142857142857,31.1
2019-02-16,13.925,17.425,22.475,31.1
2019-02-17,13.4375,17.25,22.625,31.1
2019-02-18,14.287500000000001,18.05,23.5,31.1
2019-02-19,13.7125,18.025,24.0,31.1
2019-02-20,19.1875,21.05,24.425,31.1
2019-02-21,20.1375,21.7,24.675,31.1
2019-02-22,19.6,21.85,26.025,31.1
2019-02-23,17.425,20.8,26.575,31.1
2019-02-24,12.8625,18.45,26.35,31.1
2019-02-25,13.45,18.55,25.65,31.1
2019-02-26,17.4125,20.7,26.05,31.1
2019-02-27,17.8125,20.2,24.25,31.1
2019-02-28,13.728571428571428,18.485714285714288,25.02857142857143,31.1
2019-03-01,12.87142857142857,17.114285714285714,22.97142857142857,32.6
2019-03-02,18.8,21.0,24.975,32.6
2019-03-03,19.6375,21.55,25.1,32.6
2019-03-04,20.1875,21.9,25.175,32.6
2019-03-05,18.8625,21.25,25.5,32.6
2019-03-06,17.675,20.125,24.225,32.6
2019-03-07,17.95,20.3,24.375,32.6
2019-03-08,16.5,19.825,25.075,32.6
2019-03-09,15.8875,20.025,26.549999999999997,32.6
2019-03-10,15.8625,20.05,26.674999999999997,32.6
2019-03-11,18.6875,21.25,25.725,32.6
2019-03-12,19.35,21.75,26.1,32.6
2019-03-13,18.125,20.775,25.425,32.6
2019-03-14,16.725,20.1,25.475,32.6
2019-03-15,14.3,19.74285714285714,27.514285714285712,32.6
2019-03-16,15.725,19.525,25.55,32.6
2019-03-17,18.525,21.175,25.9,32.6
2019-03-18,16.325,20.275,26.75,32.6
2019-03-19,17.97142857142857,20.485714285714288,24.8,32.6
2019-03-20,20.2875,22.125,25.65,32.6
2019-03-21,20.4375,22.35,26.05,32.6
2019-03-22,19.400000000000002,21.37142857142857,24.97142857142857,32.6
2019-03-23,18.175,21.85,28.475,32.6
2019-03-24,17.7125,21.95,29.5,32.6
2019-03-25,14.337499999999999,20.875,32.175,32.6
2019-03-26,17.885714285714283,22.571428571428573,30.599999999999998,32.6
2019-03-27,22.15,24.2625,28.625,32.6
2019-03-28,22.275,24.175,28.15,32.6
2019-03-29,22.8125,24.65,28.675,32.6
2019-03-30,23.3875,24.9,28.25,32.6
2019-03-31,23.157142857142855,24.8,28.485714285714288,32.6
2019-04-01,21.9375,23.725,27.45,33.0
2019-04-02,22.4,24.0,27.4,33.0
2019-04-03,22.8125,24.775,29.025,33.0
2019-04-04,24.0125,25.375,28.525,33.0
2019-04-05,23.125,25.075,29.325,33.0
2019-04-06,22.9625,24.725,28.575,33.0
2019-04-07,23.2,24.9,28.65,33.0
2019-04-08,23.375,25.15,29.1,33.0
2019-04-09,23.0625,24.9,28.9,33.0
2019-04-10,23.6875,25.275,28.825,33.0
2019-04-11,24.0,25.6,29.275,33.0
2019-04-12,24.575,25.975,29.275,33.0
2019-04-13,22.9375,25.075,29.85,33.0
2019-04-14,23.3375,25.45,30.175,33.0
2019-04-15,24.2375,26.025,30.175,33.0
2019-04-16,24.025,25.9,30.25,33.0
2019-04-17,18.2125,22.2,29.15,33.0
2019-04-18,20.771428571428572,23.485714285714288,28.942857142857143,33.0
2019-04-19,21.6625,24.4,30.05,33.0
2019-04-20,22.4125,24.45,28.825,33.0
2019-04-21,22.5625,24.575,28.9,33.0
2019-04-22,22.825,24.825,29.175,33.0
2019-04-23,23.9875,25.724999999999998,29.8,33.0
2019-04-24,24.2125,25.975,30.025,33.0
2019-04-25,23.3,25.62857142857143,30.82857142857143,33.0
2019-04-26,24.95,26.65,30.775,33.0
2019-04-27,24.575,26.625,31.475,33.0
2019-04-28,24.587500000000002,26.55,31.7,33.0
2019-04-29,25.425,27.025,30.95,33.0
2019-04-30,24.5375,26.175,30.025,33.0
2019-05-01,23.4875,25.475,29.95,33.3
2019-05-02,22.225,24.6,29.625,33.3
2019-05-03,22.3625,24.6,29.375,33.3
2019-05-04,22.5,24.975,30.35,33.3
2019-05-05,22.6375,25.075,30.25,33.3
2019-05-06,23.4625,25.35,29.55,33.3
2019-05-07,23.5875,25.5,29.8,33.3
2019-05-08,23.15,25.325,30.15,33.3
2019-05-09,22.125,24.625,29.9,33.3
2019-05-10,23.1625,25.3,30.075,33.3
2019-05-11,22.75,24.95,29.7,33.3
2019-05-12,23.325,25.325,29.7,33.3
2019-05-13,23.425,25.474999999999998,30.099999999999998,33.3
2019-05-14,23.2125,25.3,29.95,33.3
2019-05-15,23.325,25.3,29.75,33.3
2019-05-16,23.15,25.225,29.799999999999997,33.3
2019-05-17,24.15,25.925,29.95,33.3
2019-05-18,25.1625,26.625,30.2,33.3
2019-05-19,24.125,26.15,30.775,33.3
2019-05-20,25.7,27.166666666666668,30.8,33.3
2019-05-21,25.825,27.224999999999998,30.725,33.3
2019-05-22,24.7125,26.45,30.575,33.3
2019-05-23,24.975,26.65,30.675,33.3
2019-05-24,24.7875,26.625,31.0,33.3
2019-05-25,24.575,26.475,30.95,33.3
2019-05-26,23.7625,25.95,30.95,33.3
2019-05-27,24.575,26.525,31.125,33.3
2019-05-28,24.7,26.575,31.05,33.3
2019-05-29,24.9125,26.7,31.0,33.3
2019-05-30,24.5875,26.5,31.025,33.3
2019-05-31,24.5,26.5,31.2,33.3
2019-06-01,24.6625,26.625,31.325,32.0
2019-06-02,25.025,26.925,31.525000000000002,32.0
2019-06-03,25.3375,27.225,31.875,32.0
2019-06-04,24.9,26.85,31.525,32.0
2019-06-05,25.2375,27.025,31.375,32.0
2019-06-06,25.5,27.275,31.650000000000002,32.0
2019-06-07,25.7375,27.5,31.875,32.0
2019-06-08,25.97142857142857,27.771428571428572,32.31428571428571,32.0
2019-06-09,25.8,27.8,32.857142857142854,32.0
2019-06-10,25.825,27.25,30.8,32.0
2019-06-11,25.5375,26.825000000000003,30.025,32.0
2019-06-12,23.8875,25.25,28.275,32.0
2019-06-13,25.571428571428573,27.0,30.571428571428573,32.0
2019-06-14,25.7,26.675,29.1,32.0
2019-06-15,26.2875,27.25,29.7,32.0
2019-06-16,26.275,27.5,30.625,32.0
2019-06-17,26.0375,27.375,30.7,32.0
2019-06-18,25.8,26.75,28.825,32.0
2019-06-19,25.975,26.875,29.15,32.0
2019-06-20,25.7375,27.2,30.825,32.0
2019-06-21,25.4375,26.975,30.75,32.0
2019-06-22,24.975,26.65,30.65,32.0
2019-06-23,24.975,26.725,30.925,32.0
2019-06-24,25.05,26.45,29.775,32.0
2019-06-25,25.575,26.85,29.975,32.0
2019-06-26,25.9125,27.0,29.65,32.0
2019-06-27,25.8875,26.9,29.4,32.0
2019-06-28,25.3875,25.975,27.375,32.0
2019-06-29,24.725,25.325,26.6,32.0
2019-06-30,25.175,25.725,27.0,32.0
2019-07-01,25.05,25.3,25.85,29.9
2019-07-02,24.557142857142857,24.97142857142857,25.857142857142858,29.9
2019-07-03,25.12857142857143,25.685714285714287,27.0,29.9
2019-07-04,25.65,26.075,27.125,29.9
2019-07-05,25.95,26.55,28.0,29.9
2019-07-06,25.6625,26.35,28.0,29.9
2019-07-07,26.5625,27.225,29.3,29.9
2019-07-08,25.8875,26.475,27.925,29.9
2019-07-09,25.87142857142857,26.82857142857143,29.2,29.9
2019-07-10,25.428571428571427,25.97142857142857,27.285714285714285,29.9
2019-07-11,25.55,26.5,28.775,29.9
2019-07-12,25.8,26.657142857142855,28.771428571428572,29.9
2019-07-13,25.8375,26.7,28.8,29.9
2019-07-14,25.8125,26.7,28.9,29.9
2019-07-15,25.575,26.725,29.575,29.9
2019-07-16,25.6125,26.625,29.1,29.9
2019-07-17,25.585714285714285,26.914285714285715,30.17142857142857,29.9
2019-07-18,25.3375,26.625,29.75,29.9
2019-07-19,25.1875,26.675,30.35,29.9
2019-07-20,25.5625,26.45,28.65,29.9
2019-07-21,25.975,26.925,29.325,29.9
2019-07-22,25.5875,26.65,29.275,29.9
2019-07-23,25.45,26.55,29.175,29.9
2019-07-24,25.475,25.925,27.0,29.9
2019-07-25,25.625,26.2,27.6,29.9
2019-07-26,25.275,26.099999999999998,27.95,29.9
2019-07-27,25.125,25.875,27.65,29.9
2019-07-28,25.275,26.3,28.75,29.9
2019-07-29,25.225,26.025,27.9,29.9
2019-07-30,24.7625,25.325,26.575,29.9
2019-07-31,25.175,26.025,28.0,29.9
2019-08-01,25.3,26.15,28.15,29.5
2019-08-02,24.571428571428573,25.057142857142857,26.2,29.5
2019-08-03,25.0625,25.425,26.3,29.5
2019-08-04,25.228571428571428,25.62857142857143,26.62857142857143,29.5
2019-08-05,25.3,26.05,27.85,29.5
2019-08-06,25.142857142857142,25.857142857142858,27.485714285714288,29.5
2019-08-07,24.725,26.075,28.2,29.5
2019-08-08,25.2625,26.1,28.125,29.5
2019-08-09,25.275,26.1,28.1,29.5
2019-08-10,24.8125,25.95,28.65,29.5
2019-08-11,25.125,26.075,28.325,29.5
2019-08-12,25.299999999999997,26.2625,28.725,29.5
2019-08-13,25.35,26.2,28.225,29.5
2019-08-14,25.24285714285714,26.114285714285717,28.057142857142857,29.5
2019-08-15,25.175,26.125,28.35,29.5
2019-08-16,24.8625,25.9,28.325,29.5
2019-08-17,24.2625,25.5875,28.825,29.5
2019-08-18,24.675,25.975,29.0,29.5
2019-08-19,24.7,25.925,28.825,29.5
2019-08-20,24.0125,25.5,28.95,29.5
2019-08-21,24.375,25.675,28.675,29.5
2019-08-22,23.9875,25.475,28.875,29.5
2019-08-23,24.25,25.9,29.275,29.5
2019-08-24,24.142857142857142,25.571428571428573,29.0,29.5
2019-08-25,23.95,25.175,27.9,29.5
2019-08-26,23.8,25.275,28.575,29.5
2019-08-27,23.8,25.314285714285713,28.714285714285715,29.5
2019-08-28,24.45,25.8,28.925,29.5
2019-08-29,25.25,26.45,29.35,29.5
2019-08-30,25.5625,26.275,28.0,29.5
2019-08-31,25.21666666666667,26.03333333333333,28.0,29.5
2019-09-01,24.7875,25.425,26.9,30.2
2019-09-02,25.15,26.025,28.15,30.2
2019-09-03,24.9375,25.4,26.5,30.2
2019-09-04,24.55,24.9,25.675,30.2
2019-09-05,25.442857142857143,25.885714285714283,26.97142857142857,30.2
2019-09-06,25.275,25.8,27.075,30.2
2019-09-07,25.32857142857143,25.82857142857143,26.942857142857143,30.2
2019-09-08,25.0875,25.475,26.4,30.2
2019-09-09,25.24285714285714,25.714285714285715,26.82857142857143,30.2
2019-09-10,25.1125,25.9,27.775,30.2
2019-09-11,24.775,25.45,27.0,30.2
2019-09-12,25.05,25.725,27.375,30.2
2019-09-13,25.0375,25.675,27.15,30.2
2019-09-14,25.7,26.475,28.35,30.2
2019-09-15,24.2625,24.8,25.95,30.2
2019-09-16,25.375,26.099999999999998,27.8,30.2
2019-09-17,25.675,26.25,27.625,30.2
2019-09-18,25.525,26.05,27.3,30.2
2019-09-19,24.975,25.575,27.0,30.2
2019-09-20,25.125,25.6,26.75,30.2
2019-09-21,24.025,25.375,28.45,30.2
2019-09-22,24.075,25.525,28.875,30.2
2019-09-23,24.6,25.825,28.725,30.2
2019-09-24,25.325,26.3,28.65,30.2
2019-09-25,25.5,26.1,27.525,30.2
2019-09-26,25.0375,25.95,28.1,30.2
2019-09-27,24.0,25.1,27.525,30.2
2019-09-28,23.95,25.35,28.25,30.2
2019-09-29,24.3125,25.675,28.825,30.2
2019-09-30,24.8625,25.95,28.375,30.2
2019-10-01,24.599999999999998,25.914285714285715,28.97142857142857,33.1
2019-10-02,24.55,25.75,28.55,33.1
2019-10-03,24.75,25.875,28.525,33.1
2019-10-04,24.875,25.925,28.375,33.1
2019-10-05,23.7,25.075,28.175,33.1
2019-10-06,23.4875,25.075,28.525000000000002,33.1
2019-10-07,24.4875,26.0,29.575,33.1
2019-10-08,25.0875,26.425,29.625,33.1
2019-10-09,23.5375,25.0,28.275,33.1
2019-10-10,24.228571428571428,25.542857142857144,28.599999999999998,33.1
2019-10-11,23.2875,24.975,28.625,33.1
2019-10-12,24.266666666666666,25.466666666666665,28.333333333333332,33.1
2019-10-13,23.8375,25.5,29.45,33.1
2019-10-14,23.775,25.825,30.375,33.1
2019-10-15,21.4875,24.225,29.925,33.1
2019-10-16,20.5625,23.625,29.675,33.1
2019-10-17,21.928571428571427,24.62857142857143,30.285714285714285,33.1
2019-10-18,22.975,24.325,27.225,33.1
2019-10-19,23.6,24.25,25.675,33.1
2019-10-20,23.125,23.825000000000003,25.3,33.1
2019-10-21,23.65,24.8,27.375,33.1
2019-10-22,23.9875,25.0,27.3,33.1
2019-10-23,24.2,24.8,26.1,33.1
2019-10-24,24.3125,25.15,27.075,33.1
2019-10-25,23.2,24.45,27.15,33.1
2019-10-26,23.285714285714285,24.542857142857144,27.142857142857142,33.1
2019-10-27,23.0875,24.65,28.05,33.1
2019-10-28,22.875,24.8,28.95,33.1
2019-10-29,23.6875,25.425,29.275,33.1
2019-10-30,23.2625,25.375,30.175,33.1
2019-10-31,22.3375,24.575,29.35,33.1
2019-11-01,23.575,25.275,29.05,33.4
